시장명,최종주소,X,Y,store_num,Bus_st_num,Ur_rail_nu,Bus_te_num,spot_num_3,univ_num_1,ur_park_num,Cul_hall_n,Mart_num_1,parking_num,parking_car_num,stor_cnt,residnt_cnt_sum,mkt_cnt_sum,stor_cnt_sum,person_mkt_cnt,매출액
천안중앙시장(구 남산중앙시장),충청남도 천안시 동남구 사직로 7,127.1492959,36.8007135,345,103,0,1,0,0,1,1,1,2,72,447,258269,6,1493,173,25.74583389
박달시장,경기도 안양시 만안구 양화로 132-3,126.9096207,37.4046483,123,129,0,1,0,1,0,1,1,0,0,167,239947,2,1605,149,25.70791071
안양남부시장,경기도 안양시 만안구 장내로 140번길 51,126.9249369,37.3959402,180,146,1,0,0,2,0,1,1,0,0,167,239947,2,1605,149,25.66396036
안양중앙인정시장,경기도 안양시 만안구 냉천로185번길 8,126.9195537,37.3964588,429,149,1,0,0,1,0,1,1,0,0,1438,239947,2,1605,149,25.66396036
양동경열로시장,광주광역시 서구 경열로 140-1,126.9008584,35.1536445,79,92,3,1,0,0,0,1,1,4,128,116,297214,17,2392,124,25.66257603
석수시장,경기도 안양시 만안구 석천로 171번길 20,126.9080965,37.4131672,135,102,1,1,0,0,0,0,1,0,0,1438,239947,2,1605,149,25.55813294
신정평화시장,울산광역시 남구 봉월로 67번길 17,129.3035284,35.5383441,85,90,0,0,0,0,0,1,1,0,0,75,320716,18,2370,135,25.21174931
대구대동시장,대구광역시 달서구 상원로 22-24,128.5377891,35.8116562,102,114,2,0,0,0,1,0,1,4,75,107,560354,70,5484,102,25.17390836
대신시장,서울특별시 영등포구 도신로 60길 7,126.9173979,37.5108452,176,104,3,0,0,0,0,3,1,1,17,108,378276,24,5119,74,25.09029667
보성은하상가,대구광역시 달서구 월곡로 320,128.5354714,35.8224465,30,84,3,1,0,0,0,1,1,0,0,18,560354,70,5484,102,24.86603301
월성청구시장,대구광역시 달서구 학산로 17,128.5311004,35.8275043,186,100,0,1,0,0,0,1,1,0,0,24,560354,70,5484,102,24.86603301
병영시장,울산광역시 중구 병영로14,129.3463118,35.5705731,65,78,0,0,0,1,0,2,1,5,134,51,218096,36,4106,53,24.84449715
선우시장,울산광역시 중구 곽남14길 37,129.3422181,35.5711686,97,79,0,0,0,1,0,2,1,5,134,84,218096,36,4106,53,24.84449715
구역전시장,울산광역시중구구역전길24-2(학성동),129.3284093,35.5572973,78,80,0,1,0,0,0,2,1,4,191,167,218096,36,4106,53,24.83551861
울산시장,울산광역시 중구 구교로 35,129.3284126,35.5554947,353,80,0,1,0,0,0,2,1,4,191,297,218096,36,4106,53,24.83551861
동부종합상가,경상남도 진주시 대신로299번길 7,128.1161944,35.1870237,75,63,0,1,0,0,0,1,1,0,0,70,347795,18,3724,93,24.77489597
현대시장,서울특별시 금천구 독산로 27길 52,126.904883,37.4577304,230,103,1,0,0,0,1,1,1,1,124,240,232003,9,1370,169,24.77377711
대곡시장,대구광역시 달서구 도원로24,128.5354602,35.8075926,77,96,0,0,0,0,0,0,1,1,26,72,560354,70,5484,102,24.75656615
도원시장,대구광역시 달서구 도원동 1437-1,128.5369094,35.8075411,54,96,0,0,0,0,1,0,1,1,26,54,560354,70,5484,102,24.69349473
서동시장,"울산광역시중구동천5길12(서동, 월드빌라트)",129.3469771,35.5813182,87,70,0,0,0,1,0,2,1,0,0,79,218096,36,4106,53,24.56609146
충주옹달샘시장,충청북도 충주시 지곡10길 38- 1,127.9328325,36.964534,63,97,0,1,0,0,0,1,1,0,0,67,210313,21,3285,64,24.42201403
신울산종합시장,울산광역시 중구 서원6길 11(반구동),129.3374071,35.5611365,47,99,0,1,0,0,0,2,1,0,0,50,218096,36,4106,53,24.38529724
삼구시장,서울특별시영등포구영등포로219(영등포동5가),126.9055896,37.5201162,52,107,2,0,0,0,0,3,1,1,172,55,378276,24,5119,74,24.35392388
영일시장,서울특별시 영등포구 문래로30길 27,126.9007379,37.5161696,121,117,3,0,0,0,0,3,1,1,172,271,378276,24,5119,74,24.35392388
자유시장,전라남도 목포시 자유로 122,126.4032764,34.7929149,164,81,0,1,0,0,0,1,1,2,162,168,224973,14,2106,107,24.15333276
성서용산시장,대구광역시 달서구 성지로 16길6,128.5214893,35.8555956,107,143,2,0,0,0,0,2,1,2,94,106,560354,70,5484,102,24.11344783
용답상가시장,서울특별시 성동구 용답25라길 23,127.0530196,37.5635232,203,73,4,0,0,2,0,2,1,2,166,167,294272,8,3240,91,24.07058797
방촌시장,대구광역시 동구 동촌로46길 2,128.6644166,35.8813168,98,92,2,1,0,0,0,1,1,0,0,72,342432,46,2991,114,24.00319383
중앙어울림시장,충청북도 충주시 예성로 168,127.9336234,36.971915,54,81,0,1,0,0,0,1,1,2,184,95,210313,21,3285,64,23.94889935
관아골상가,충청북도 충주시 관아1길 14,127.9351073,36.9702667,89,74,0,1,0,0,1,1,1,2,184,95,210313,21,3285,64,23.85441937
구미산업유통단지,경상북도 구미시 3공단1로 302-7,128.4033062,36.1097236,728,42,0,0,0,0,0,0,1,0,0,728,416279,33,5256,79,23.85424473
구미파크시장,경상북도 구미시 송동로 154,128.3244671,36.1475648,30,57,0,0,0,0,1,0,1,0,0,30,416279,33,5256,79,23.81053044
전주남부시장,전라북도 전주시 완산구 풍남문1길 19,127.1477973,35.8129211,327,70,0,1,0,1,0,2,1,0,0,350,339973,16,3060,111,23.70863033
학성새벽시장,울산광역시 중구 새벽시장3길 20,129.3329392,35.5564362,173,92,0,1,0,0,2,2,1,3,142,197,218096,36,4106,53,23.68733385
