fclt_name,rdnm_addr,x_cd,y_cd,stor_cnt,residnt_cnt_sum,점포수,점포당대상인구수 = 시군구거주인구 / 점포수,시군구거주인구 
화지중앙시장,충청남도 논산시 대화로 78,127.085011,36.2085881,308,116888,10,1276,92
연산시장,충청남도 논산시 연산면 연산4길 10-7,127.2160729,36.2162688,17,116888,10,1276,92
보은전통시장,충청북도 보은군 보은읍 삼산로 17-6,127.7200474,36.4839582,38,32456,10,352,92
보은종합시장,충청북도 보은군 보은읍 삼산로 3길 12,127.7193003,36.4830273,65,32456,10,352,92
회인시장,충청북도 보은군 회인면 회인로 34,127.5978573,36.4905191,21,32456,10,352,92
원남시장,충청북도 보은군 삼승면 원남로 3길 9-1,127.7330331,36.3964251,25,32456,10,352,92
관기시장,충청북도 보은군 마로면 관기4길 1,127.8200353,36.4350837,27,32456,10,352,92
중앙시장,경상북도 문경시 중앙시장1길 12 일원,128.1969132,36.5942054,144,71213,11,775,92
(유)중앙시장,경상북도 문경시 중앙로 87,128.1973425,36.5935364,40,71213,11,775,92
점촌전통시장,경상북도 문경시 신흥시장길 19 일원,128.2041632,36.6013893,110,71213,11,775,92
가은아자개시장,경상북도 문경시 가은읍 가은5길 7 일원,128.0609889,36.6466093,67,71213,11,775,92
농암시장,경상북도 문경시 농암면 농암2길 12 일원,128.0058382,36.6013025,2,71213,11,775,92
동로시장,경상북도 문경시 동로면 여우목로 2788-2 일원,128.314327,36.7737274,4,71213,11,775,92
문경중앙시장,경상북도 문경시 중앙시장1길 12,128.1969132,36.5942054,141,71213,11,775,92
(유)문경시중앙시장,경상북도 문경시 중앙로 87,128.1973425,36.5935364,40,71213,11,775,92
점촌전통시장,경상북도 문경시 신흥시장길 19,128.2041632,36.6013893,110,71213,11,775,92
가은아자개시장,경상북도 문경시 가은읍 가은5길 7,128.0609889,36.6466093,67,71213,11,775,92
문경전통시장,경상북도 문경시 문경읍 문희로 41-15,128.1074789,36.7355833,50,71213,11,775,92
강경대흥시장,충청남도 논산시 강경읍 대흥로 23-1,127.013675,36.1559787,110,116888,10,1276,92
강경젓갈시장,충청남도 논산시 강경읍 금백로 45,127.0098063,36.1575562,93,116888,10,1276,92
화지·중앙시장,충청남도 논산시 대화로 78,127.085011,36.2085881,308,116888,10,1276,92
용답상가시장,서울특별시 성동구 용답25라길 23,127.0530067,37.563518,167,294272,8,3240,91
마장축산물시장,서울특별시 성동구 마장로35길 68,127.0412753,37.5706825,1200,294272,8,3240,91
한양대앞상점가,서울특별시 성동구 마조로 17,127.0404698,37.5595557,70,294272,8,3240,91
행당시장상점가,서울특별시 성동구 왕십리로21길 17,127.0328497,37.5608985,100,294272,8,3240,91
성동용답상가시장,서울특별시 성동구 용답25라길 23,127.0530067,37.563518,183,294272,8,3240,91
마장축산물시장,서울특별시 성동구 마장로31길 40,127.0384065,37.569794,1260,294272,8,3240,91
(사)뚝도시장,서울특별시 성동구 성수이로 32-15,127.054827,37.5378006,130,294272,8,3240,91
(사)금남시장,서울특별시 성동구 독서당로 303-7,127.0227128,37.548453,130,294272,8,3240,91
음성시장,충청북도 음성군 음성읍 시장로117번길 6,127.6907548,36.9377006,174,93310,10,1024,91
무극시장,충청북도 음성군 금왕읍 무극로308번길 12-2,127.5960038,36.9926777,114,93310,10,1024,91
대소시장,충청북도 음성군 대소면 오태로 104,127.4864898,36.9672944,104,93310,10,1024,91
삼성시장,충청북도 음성군 삼성면 대성로 615,127.4982432,37.0185166,60,93310,10,1024,91
감곡시장,충청북도 음성군 감곡면 장감로132번길 22,127.6391738,37.1182294,60,93310,10,1024,91
감곡시장,충청북도 음성군 감곡면 장감로132번길 22,127.6391738,37.1182294,60,93310,10,1024,91
삼성시장,충청북도 음성군 삼성면 대성로 615,127.4982432,37.0185166,60,93310,10,1024,91
대소시장,충청북도 음성군 대소면 오태로 104,127.4864898,36.9672944,104,93310,10,1024,91
무극시장,충청북도 음성군 금왕읍 무극로308번길 12-2,127.5960038,36.9926777,114,93310,10,1024,91
음성시장,충청북도 음성군 음성읍 시장로117번길 6,127.6907548,36.9377006,174,93310,10,1024,91
고령대가야시장,경상북도 고령군 대가야읍 시장3길 29,128.2666727,35.7273091,86,31378,2,349,90
고령대가야시장,경상북도 고령군 대가야읍 시장3길 29,128.2666727,35.7273091,263,31378,2,349,90
태평전통시장,대전광역시 중구 수침로 55번길 56,127.397694,36.3259452,144,236492,21,2660,89
태평시장,대전광역시 중구 평촌로105번길 62 (태평동),127.39763,36.3254403,150,236492,21,2660,89
유천시장,대전광역시 중구 문화로105번길 113 (유천동),127.3954896,36.3172106,79,236492,21,2660,89
산성시장,대전광역시 중구 대둔산로 414 (산성동),127.3870823,36.3061502,75,236492,21,2660,89
오류시장,대전광역시 중구 계룡로882번길 73 (오류동),127.4078095,36.321744,50,236492,21,2660,89
용두시장,대전광역시 중구 계룡로881번길 53 (오류동),127.4145668,36.3234069,27,236492,21,2660,89
부사시장,대전광역시 중구 대종로316번길 16 (부사동),127.4353735,36.3141414,65,236492,21,2660,89
문창시장,대전광역시 중구 문창로10번길 22 (문창동),127.437303,36.3148799,180,236492,21,2660,89
오류전통시장,대전광역시 중구 계백로 1691-10,127.4074329,36.3215889,61,236492,21,2660,89
태평전통시장,대전광역시 중구 수침로 55번길 56,127.397694,36.3259452,142,236492,21,2660,89
유천전통시장,대전광역시 중구 문화로 105번길 113,127.3954896,36.3172106,79,236492,21,2660,89
문창전통시장,대전광역시 중구 대전천서로 279,127.4384886,36.3156167,269,236492,21,2660,89
산성전통시장,대전광역시 중구 대둔산로 408번길 28,127.3880136,36.3055768,75,236492,21,2660,89
용두전통시장,대전광역시 중구 계룡로 881번길 53,127.4145668,36.3234069,51,236492,21,2660,89
부사전통시장,대전광역시 중구 대종로 316번길 16,127.4353735,36.3141414,72,236492,21,2660,89
중앙로지하상점가,대전광역시 중구 중앙로 지하 145,127.4249657,36.3279601,602,236492,21,2660,89
은행동상점가,대전광역시 중구 중교로 83,127.4285335,36.3271425,297,236492,21,2660,89
문화예술의거리대흥동상점가,대전광역시 중구 중앙로 138번길 30,127.4254582,36.3274247,61,236492,21,2660,89
오류특화상점가,대전광역시 중구 계룡로 874번길 12,127.410472,36.3233555,61,236492,21,2660,89
중촌맞춤상점가,대전광역시 중구 동서대로 1421번길33,127.4124523,36.3361405,50,236492,21,2660,89
충무자동차상점가,대전광역시 중구 충무로 122-1,127.4304223,36.3186439,70,236492,21,2660,89
괴산시장,충청북도 괴산군 괴산읍 읍내로15길 8-8,127.7950238,36.8112186,,37671,8,424,89
청천시장,충청북도 괴산군 청천면 청천2길 10,127.7378486,36.6591424,,37671,8,424,89
목도시장,충청북도 괴산군 불정면 목도로4길 11,127.8530539,36.8720472,,37671,8,424,89
연풍시장,충청북도 괴산군 연풍면 향교로홍문길 5,127.9951069,36.7647244,,37671,8,424,89
괴산시장,충청북도 괴산군 괴산읍 읍내로15길 8-8,127.7950238,36.8112186,200,37671,8,424,89
청천시장,충청북도 괴산군 청천면 청천2길 10,127.7378486,36.6591424,98,37671,8,424,89
목도시장,충청북도 괴산군 불정면 목도로4길 11,127.8530539,36.8720472,76,37671,8,424,89
연풍시장,충청북도 괴산군 연풍면 향교로홍문길 5,127.9951069,36.7647244,50,37671,8,424,89
덕양시장,전라남도 여수시 소라면하세동길10,127.631899,34.7979904,25,280549,30,3164,89
봉산시장,전라남도 여수시 봉산1로2(봉산동),127.7218344,34.7316928,47,280549,30,3164,89
쌍봉시장,전라남도 여수시 학동2길7(학동),127.6649751,34.764148,25,280549,30,3164,89
㈜여수수산시장,전라남도 여수시 여객선터미널길24(교동),127.7317636,34.7381421,124,280549,30,3164,89
㈜중앙시장,전라남도 여수시 중앙로43(교동),127.7325649,34.7405959,131,280549,30,3164,89
㈜서시장,전라남도 여수시 좌수영로16-6(서교동),127.7286157,34.7417925,191,280549,30,3164,89
진남시장,전라남도 여수시 학동1길10(학동),127.6641226,34.7642561,51,280549,30,3164,89
제일시장,전라남도 여수시 학동2길7-4(학동),127.6646523,34.7641971,61,280549,30,3164,89
㈜여수수산물특화시장,전라남도 여수시 남산로60-31(남산동),127.7328889,34.7368326,204,280549,30,3164,89
중앙선어시장,전라남도 여수시 이순신광장로101(중앙동),127.7369093,34.739165,29,280549,30,3164,89
교동시장,전라남도 여수시 교동시장1길15-10(교동),127.7301293,34.7391277,87,280549,30,3164,89
해안로건어물상가시장,전라남도 여수시 이순신광장로53(교동),127.7342608,34.7393657,33,280549,30,3164,89
도깨비시장,전라남도 여수시 학동서5길18(학동),127.6565389,34.7633188,56,280549,30,3164,89
여수진남상가,전라남도 여수시 통제영2길12(교동),127.7331456,34.7412054,380,280549,30,3164,89
여수흥국상가,전라남도 여수시 흥국상가길 21,127.6688484,34.7608556,138,280549,30,3164,89
덕양시장,전라남도 여수시 소라면하세동길10,127.631899,34.7979904,25,280549,30,3164,89
봉산시장,전라남도 여수시 봉산1로2(봉산동),127.7218344,34.7316928,47,280549,30,3164,89
쌍봉시장,전라남도 여수시 학동2길7(학동),127.6649751,34.764148,25,280549,30,3164,89
㈜여수수산시장,전라남도 여수시 여객선터미널길24(교동),127.7317636,34.7381421,124,280549,30,3164,89
㈜중앙시장,전라남도 여수시 중앙로43(교동),127.7325649,34.7405959,131,280549,30,3164,89
㈜서시장,전라남도 여수시 좌수영로16-6(서교동),127.7286157,34.7417925,191,280549,30,3164,89
진남시장,전라남도 여수시 학동1길10(학동),127.6641226,34.7642561,51,280549,30,3164,89
제일시장,전라남도 여수시 학동2길7-4(학동),127.6646523,34.7641971,61,280549,30,3164,89
㈜여수수산물특화시장,전라남도 여수시 남산로60-31(남산동),127.7328889,34.7368326,204,280549,30,3164,89
중앙선어시장,전라남도 여수시 이순신광장로101(중앙동),127.7369093,34.739165,29,280549,30,3164,89
교동시장,전라남도 여수시 교동시장1길15-10(교동),127.7301293,34.7391277,87,280549,30,3164,89
해안로건어물상가시장,전라남도 여수시 이순신광장로53(교동),127.7342608,34.7393657,33,280549,30,3164,89
도깨비시장,전라남도 여수시 학동서5길18(학동),127.6565389,34.7633188,56,280549,30,3164,89
여수진남상가,전라남도 여수시 통제영2길12(교동),127.7331456,34.7412054,380,280549,30,3164,89
여수흥국상가,전라남도 여수시 흥국상가길 21,127.6688484,34.7608556,138,280549,30,3164,89
영동시장,경기도 수원시 팔달구 수원천로255번길 6(영동),127.0186603,37.2768157,300,174709,13,2049,85
역전시장,경기도 수원시 팔달구 매산로 2-10(매산로1가),127.0023389,37.2663016,220,174709,13,2049,85
팔달문시장,경기도 수원시 팔달구 정조로776번길 8,127.017555,37.2771229,236,174709,13,2049,85
화서시장,경기도 수원시 팔달구 동말로 72 (화서동),127.0020898,37.278578,200,174709,13,2049,85
못골종합시장,경기도 수원시 팔달구 수원천로258번길 10-12(지동),127.0207728,37.2760282,87,174709,13,2049,85
시민상가시장,경기도 수원시 팔달구 팔달문로4번길 19(영동),127.0179847,37.2766839,54,174709,13,2049,85
남문로데오시장,경기도 수원시 팔달구 행궁로 88(교동),127.0155247,37.274637,233,174709,13,2049,85
남문패션1번가시장,경기도 수원시 팔달구 정조로758번길 24(영동),127.0181079,37.275626,156,174709,13,2049,85
구천동공구시장,경기도 수원시 팔달구 수원천로 207(구천동),127.0178726,37.2724558,96,174709,13,2049,85
미나리광시장,경기도 수원시 팔달구 수원천로264번길 13(지동),127.0201758,37.2771026,61,174709,13,2049,85
역전지하도상가,경기도 수원시 팔달구 덕영대로 지하 907-65(매산로1가),127.0010885,37.2676041,82,174709,13,2049,85
매산시장,경기도 수원시 팔달구 권선로477 (매산로2가),127.0033544,37.2645714,103,174709,13,2049,85
