공원명,소재지지번주소,위도,경도,공원면적
남태령제2,서울특별시 관악구 남현동 612-52,37.471931,126.982172,1310
남산공원,경상남도 남해군 남해읍 서변리 산1-1,34.8334198,127.8918375,171190
봉황산공원,경상남도 남해군 남해읍 아산리 산144-7,34.842477,127.888544,197440
풍기온천관광지소공원2,경상북도 영주시 풍기읍 창락리 441,36.8876975,128.4787271,1916
가흥소공원,경상북도 영주시 가흥동 247-1,36.80786923,128.6104865,935
휴천소공원,경상북도 영주시 휴천동 167-20,36.81804897,128.6322295,1200
서천소공원,경상북도 영주시 영주동 205-1,36.8306671,128.615447,5959
한정공원,경상북도 영주시 문정동 706-3,36.7982208,128.616972,13340
댐어공1,경상북도 영주시 평은면 평은리 1580,36.7566982,128.6883669,1577
댐소공1,경상북도 영주시 평은면 평은리 1579,36.7562629,128.6899061,1244
삼각지공원,경상북도 영주시 휴천동 642-9,36.81911488,128.6213101,8613
삼각지소공원1,경상북도 영주시 휴천동 642-472,36.81820159,128.6220423,210
삼각지소공원2,경상북도 영주시 휴천동 642-528,36.817646,128.6225111,113
가흥제8공원,경상북도 영주시 가흥동 1622,36.81599022,128.603456,4167
가흥제1소공원,경상북도 영주시 가흥동 1590,36.820089,128.605875,2040
가흥제2소공원,경상북도 영주시 가흥동 1590-2,36.8192908,128.6057911,2164
하망제1소공원,경상북도 영주시 하망동 202-7,36.83122148,128.6314816,2688
하망제2소공원,경상북도 영주시 하망동 200-2,36.82979793,128.6309901,643
댐소공2,경상북도 영주시 평은면 금광리 375,36.7347437,128.6803937,1057
댐소공3,경상북도 영주시 평은면 금광리 599,36.73101085,128.6774812,522
평은수변공원1,경상북도 영주시 평은면 금광리 584,36.73302669,128.6779428,94196
평은수변공원2,경상북도 영주시 평은면 금광리 산59,36.72274585,128.6698942,70248
용혈공원,경상북도 영주시 평은면 용혈리 897-1,36.756221,128.653437,43400
영주댐하류공원,경상북도 영주시 평은면 용혈리 1037,36.717299,128.659339,99737
소공원,경상북도 영주시 풍기읍 성내리 21,36.871054,128.524907,1818
곱작골소공원,경상북도 영주시 하망동 406-6,36.821172,128.632502,850
상망제1공원,경상북도 영주시 상망동 579-7,36.82646744,128.6389561,1500
성밖숲공원,경상북도 성주군 성주읍 경산리 446-1,35.91625048,128.2794456,26450
학산공원,경상북도 성주군 성주읍 금산리 산12-1,35.93828351,128.2881028,15000
세록공원,경상북도 성주군 성주읍 예산리 516,35.92712369,128.2766026,32378
신파2공원,경상북도 성주군 수륜면 신파리 56-6,35.83315427,128.1933058,949
9호공원,경기도 여주시 하동 83,37.2998116,127.6240819,1730
목화,서울특별시 관악구 신림동 1716-1,37.467861,126.942282,347
대협,서울특별시 관악구 신림동 746-32,37.474772,126.913364,391
인헌,서울특별시 관악구 봉천동 196-240,37.475334,126.962545,379
충효,서울특별시 관악구 봉천동 1526-1,37.480969,126.941048,3188
해바라기,서울특별시 관악구 신림동 321-5,37.461967,126.930214,416
영락,서울특별시 관악구 봉천동 1555-16,37.476781,126.943796,206
오성,서울특별시 관악구 신림동 655-104,37.467908,126.920805,225
미림,서울특별시 관악구 신림동 254-256,37.466517,126.935286,185
난우,,37.48039993,126.913959,960
가오66호공원,대전광역시 동구 대성동 132,36.30193982,127.4593761,28889
꽃그늘공원,대전광역시 동구 구도동 379,36.27186142,127.4686163,1228.6
가오66호공원,대전광역시 동구 대성동 132,36.30193982,127.4593761,28889
가오66호공원,대전광역시 동구 대성동 132,36.30193982,127.4593761,28889
가오30호공원,대전광역시 동구 가오동 473,36.310539,127.456093,1549
가오30호공원,대전광역시 동구 가오동 473,36.310539,127.456093,1549
가오30호공원,대전광역시 동구 가오동 473,36.310539,127.456093,1549
가오31호공원,대전광역시 동구 가오동 587,36.30739495,127.455243,1601
가오31호공원,대전광역시 동구 가오동 587,36.30739495,127.455243,1601
가오31호공원,대전광역시 동구 가오동 587,36.30739495,127.455243,1601
샘골공원,대전광역시 동구 천동 527,36.31554902,127.4474441,16433.5
샘골공원,대전광역시 동구 천동 527,36.31554902,127.4474441,16433.5
샘골공원,대전광역시 동구 천동 527,36.31554902,127.4474441,16433.5
삼성공원,대전광역시 동구 삼성동 478,36.34156965,127.4229226,4491.6
삼성공원,대전광역시 동구 삼성동 478,36.34156965,127.4229226,4491.6
삼성공원,대전광역시 동구 삼성동 478,36.34156965,127.4229226,4491.6
낭월7호공원,대전광역시 동구 낭월동 492,36.278667,127.464941,5287.9
낭월7호공원,대전광역시 동구 낭월동 492,36.278667,127.464941,5287.9
낭월7호공원,대전광역시 동구 낭월동 492,36.278667,127.464941,5287.9
낭월8호공원,대전광역시 동구 낭월동 719,36.27849127,127.4697876,2078
낭월8호공원,대전광역시 동구 낭월동 719,36.27849127,127.4697876,2078
낭월8호공원,대전광역시 동구 낭월동 719,36.27849127,127.4697876,2078
동광공원,대전광역시 동구 자양동 331,36.33641551,127.4493121,1664.3
동광공원,대전광역시 동구 자양동 331,36.33641551,127.4493121,1664.3
동광공원,대전광역시 동구 자양동 331,36.33641551,127.4493121,1664.3
구도공원,대전광역시 동구 구도동 388,36.26946033,127.4692109,39056.8
구도공원,대전광역시 동구 구도동 388,36.26946033,127.4692109,39056.8
구도공원,대전광역시 동구 구도동 388,36.26946033,127.4692109,39056.8
옥토끼공원,대전광역시 동구 낭월동 810,36.2752508,127.467223,1501.5
옥토끼공원,대전광역시 동구 낭월동 810,36.2752508,127.467223,1501.5
옥토끼공원,대전광역시 동구 낭월동 810,36.2752508,127.467223,1501.5
꽃그늘공원,대전광역시 동구 구도동 379,36.27186142,127.4686163,1228.6
꽃그늘공원,대전광역시 동구 구도동 379,36.27186142,127.4686163,1228.6
팽나무공원,대전광역시 동구 구도동 367,36.27072658,127.4714717,3102
팽나무공원,대전광역시 동구 구도동 367,36.27072658,127.4714717,3102
팽나무공원,대전광역시 동구 구도동 367,36.27072658,127.4714717,3102
대청호자연공원,대전광역시 동구 추동 330,36.37267277,127.4747215,21463
대청호자연공원,대전광역시 동구 추동 330,36.37267277,127.4747215,21463
대청호자연공원,대전광역시 동구 추동 330,36.37267277,127.4747215,21463
대별공원,대전광역시 동구 대별동 산5-8,36.276729,127.4629114,33058
대별공원,대전광역시 동구 대별동 산5-8,36.276729,127.4629114,33058
대별공원,대전광역시 동구 대별동 산5-8,36.276729,127.4629114,33058
서교공원,,34.742351,127.724604,146
민들레공원,,34.731309,127.729841,166
삼거리공원,,34.744311,127.746375,384
수정공원,,34.742854,127.747824,249
관문공원,전라남도 여수시 관문동 145-2,34.74202904,127.7476689,185
조산들공원,,34.761199,127.633354,2193.1
관기공원,,34.744131,127.624352,66280
종포해양공원,,34.738181,127.744676,27640
순교지공원,,34.768493,127.695675,1378
구름질공원,,34.755238,127.637551,1500
오리박골공원,,34.752221,127.625524,1560
사랑댕이공원,,34.748961,127.625501,1500
상관공원,,34.749381,127.630867,1520
공원,전라남도 여수시 미평동 223,34.76943258,127.7100105,876
귀인쉼터공원,,34.766763,127.708872,332
하관공원,,34.751509,127.620592,1490
성본공원,,34.744861,127.621746,1510
수청제1어린이공원,경기도 오산시 수청동 15-3,37.165851,127.068351,1537
은계 어린이공원,경기도 오산시 은계동 39,37.16092897,127.0728364,1500
가수 어린이공원,경기도 오산시 가수동 113-2,37.14519707,127.0510203,1500
누읍어린이공원,경기도 오산시 누읍동 623,37.141516,127.053761,3851
궐동제1어린이공원,경기도 오산시 수청동 522,37.16384467,127.0602069,2433
궐동제2어린이공원,경기도 오산시 궐동 585-1,37.159917,127.063639,1560
원동제1어린이공원,경기도 오산시 원동 806-1,37.135121,127.072618,1500
원동제2어린이공원,경기도 오산시 원동 807-3,37.131757,127.071032,3542
운암제4어린이공원,경기도 오산시 오산동 922-3,37.151641,127.075419,3000
운암제5어린이공원,경기도 오산시 오산동 923-3,37.150961,127.076871,2170
운암제6어린이공원,경기도 오산시 원동 815-3,37.144826,127.0768916,3920
운암제1근린공원,경기도 오산시 오산동 920-1,37.15601415,127.0764116,10021
망마공원,전라남도 여수시 신기동 61,34.76066711,127.6697439,1500
신기공원,전라남도 여수시 신기동 35,34.763271,127.6720613,6935
학류정공원,전라남도 여수시 신기동 30,34.76432998,127.6708173,1920
신화공원,,34.755803,127.667616,1150
안산공원,,34.759361,127.656307,807
대초공원,,34.884164,127.572005,1944
민드래미공원,,34.765846,127.689579,1898.1
녹지원공원,,34.766679,127.691027,1509.4
가장공원,,34.849293,127.556763,1240
동동공원,,34.752671,127.656241,17585
장성공원,,34.755179,127.654279,1502
선사유적공원,,34.778642,127.646251,85114.8
중흥공원,,34.837036,127.693611,2674
평여2공원(망향공원),,34.810998,127.670953,4886
신촌공원,,34.824488,127.687231,1776
삼일공원,,34.827492,127.687594,3724
오충사공원,전라남도 여수시 웅천동 624,34.75102302,127.6806716,11202
청소년문화공원,,34.747125,127.684033,34562.7
암골못공원,,34.750019,127.686967,25562
웅천못공원,,34.748294,127.689199,36490
해변공원,,34.747139,127.667556,32624.5
자당공원,,34.742042,127.684722,15624
죽림근린공원,,34.761199,127.633354,16185.7
상금천공원,,34.761199,127.633354,2109.7
차동공원,,34.761199,127.633354,6910.7
시구들공원,,34.761199,127.633354,2024.6
하금공원,,34.761199,127.633354,2151.4
신송공원,,34.761199,127.633354,2724.6
솔래공원,전라남도 여수시 광무동 377-1,34.74230176,127.723623,842
송이공원,경상남도 김해시 내동 1087-1,35.240667,128.863564,1888
수남공원,"경상남도 김해시 율하동 1428 (6호, 어린이공원)",35.169285,128.817343,2743
수리공원,경상남도 김해시 삼계동 1520-7,35.2621407,128.8692227,5551
수변공원,"경상남도 김해시 대청동 364 (296, 308 일원)",35.192389,128.807083,29343
수우공원,경상남도 김해시 삼문동 583-2,35.190742,128.806459,1944
수인공원,경상남도 김해시 내동 144,35.2434655,128.8615017,10022
숲정이공원,경상남도 김해시 내덕동 238-3,35.205939,128.818438,1997
신리공원,"경상남도 김해시 율하동 1425(7호, 어린이공원)",35.172693,128.819839,1497
신어1공원,경상남도 김해시 삼방동 592-4,35.249638,128.904939,1689
신어공원,경상남도 김해시 삼방동 646,35.252904,128.908592,1675
아람치공원,경상남도 김해시 부곡동 806-10,35.2052618,128.8039417,2006
아이공원,경상남도 김해시 화목동 1053-3,35.208352,128.850458,2652
아이뜰공원,경상남도 김해시 흥동 56-5,35.222234,128.8607144,1787
알로기공원,경상남도 김해시 부곡동 1157-4,35.203196,128.806509,2002
애기나리공원,경상남도 김해시 화목동 487-2,35.205201,128.851043,1607
애기등공원,경상남도 김해시 내동 1115-1,35.2379167,128.8623519,1602
어리연공원,경상남도 김해시 삼계동 1454-4,35.262973,128.875172,1500
연지공원,경상남도 김해시 내동 709,35.2450686,128.8676693,75650
신어2공원,경상남도 김해시 삼방동 563-8,35.252834,128.905533,1760
왕릉공원,경상남도 김해시 서상동 312,35.2348788,128.8772054,60215
외동1단지공원,경상남도 김해시 외동 1368,35.228347,128.870398,1500
우리마당공원,경상남도 김해시 흥동 913-2,35.211625,,1608
여천체육공원,전라남도 여수시 시전동 109,34.75881466,127.6787694,574020
주공공원,,34.765323,127.676103,1500
들몰공원,,34.765144,127.679023,1500
기전공원,,34.763401,127.679249,1503.1
월하공원,,34.756338,127.673157,1615
시목공원,전라남도 여수시 신기동 119,34.7593021,127.6718574,1500
삼정공원,경상남도 김해시 삼정동 593-6,35.2317904,128.8964358,1651
삼중공원,경상남도 김해시 삼정동 639-5,35.232039,128.901966,2145
새동네공원,경상남도 김해시 구산동 281,35.248188,128.870626,1511
새싹공원,경상남도 김해시 대청동 283-2,,128.795125,2038
샘터공원,경상남도 김해시 삼문동 61-6,35.196285,128.800987,2102
생림공원,경상남도 김해시 생림면 봉림리 703-1,35.3282123,128.8478139,131000
서어지공원,경상남도 김해시 진영읍 진영리 1614-4,35.3079424,128.7313699,17809
선학공원,경상남도 김해시 내동 1109-1,35.237032,128.860428,2620
소리공원,경상남도 김해시 삼문동 96-1,35.198707,128.798916,4038
소바우공원,경상남도 김해시 내동 1125-1,35.2403165,128.8653936,11961
소방공원,경상남도 김해시 삼정동 654-5,35.2294739,128.9020997,2052
솔바람공원,경상남도 김해시 대청동 333-5,35.184407,128.796403,2001
솜다리공원,경상남도 김해시 삼문동 62-13,35.194563,128.795544,2100
송림공원,경상남도 김해시 어방동 1090,35.236008,128.9012838,1516
강정제1호공원,제주특별자치도 서귀포시 대천동 180-12,33.2539777,126.5024612,11674
칠십리공원,제주특별자치도 서귀포시 천지동 572-2,33.2470939,126.5510624,157591
샛기정공원,제주특별자치도 서귀포시 서귀동 799-3,33.2457375,126.5593159,54059
대양,대전광역시 대덕구 송촌동488-1,36.36185001,127.4393079,1505
4공단,대전광역시 대덕구 신일동1690-4,36.43313342,127.4058737,5991
등마루,대전광역시 대덕구 석봉동202-1,36.45170174,127.4253128,1933
석봉,대전광역시 대덕구 석봉동 415-51,36.44973861,127.4274438,1687
대화쌈지,대전광역시 대덕구 대화동 35-139,36.36413485,127.4152646,635
대화,대전광역시 대덕구 대화동 35-936,36.36521639,127.4152257,1107
효자2,대전광역시 대덕구 읍내동204,36.380023,127.419037,1553
대화동2구역,대전광역시 대덕구 대화동243-1,36.36386476,127.412589,1658
후곡,대전광역시 대덕구 읍내동574-1,36.37771386,127.427555,1305
임천마당,대전광역시 대덕구 읍내동517-9,36.37782949,127.4289111,2020
